SVPREC_KEY,factor_1,factor_2,cppi,cppi_unstd,fips,iwar_x,iwar_y
06001205200,1.4281368523323958,2.717493621213345,0.7899260193811948,4.145630473545741,06001,20.26464805302003,20.26464805302003
06001547720,-0.4590357753875208,-0.1158405493754249,0.4547608677388216,-0.5748763247629457,06001,27.953801108985115,27.953801108985115
06001833300,0.41954670710692554,0.14969606076095193,0.5359955456161922,0.5692427678678775,06001,2.5738249151084966,2.5738249151084966
06001333410,1.3827327457963592,1.7156585525335306,0.7155700038167614,3.09839129832989,06001,7.385374286067159,7.385374286067159
06001815140,-0.5520215526082868,-0.512992523285182,0.41996013538055604,-1.0650140758934687,06001,-4.273629451662095,-4.273629451662095
06001364600,1.3437150326146174,1.9159590286734223,0.7270213932573055,3.25967406128804,06001,18.809899984162705,18.809899984162705
06001422000,0.7368984648425815,0.327432033003076,0.5711477360872946,1.0643304978456576,06001,7.055379013961399,7.055379013961399
06001442000,0.5695005429977169,0.3781734289189791,0.562864896156408,0.947673971916696,06001,8.27545201073302,8.27545201073302
06001540700,-0.24746868758176194,0.07097953689506131,0.483047130912827,-0.17648915068670062,06001,20.235138227805166,20.235138227805166
06001354100,1.801292736093354,1.7254307617645284,0.7459824219621071,3.5267234978578825,06001,-2.7285752269436525,-2.7285752269436525
06001454700,0.5681939818901093,0.2335683205980128,0.5525048842127875,0.8017623024881221,06001,-3.2862846929925276,-3.2862846929925276
06001522100,-0.32647586818961105,0.24759396470707895,0.4899774350535394,-0.0788819034825321,06001,23.11206727510193,23.11206727510193
06001443500,1.6485884968799849,0.9063055696983968,0.6769806446906458,2.554894066578382,06001,-0.6948861751180702,-0.6948861751180702
06001481900,1.4909224242117138,0.540289119296357,0.6397981683683558,2.031211543508071,06001,-2.255283025779603,-2.255283025779603
06001831000,0.32428476796241557,0.16554405730482125,0.5303570014404272,0.4898288252672368,06001,12.052900360740509,12.052900360740509
06001851000,0.4534524832757701,0.3299851699841676,0.55120379852437,0.7834376532599376,06001,8.943306536671136,8.943306536671136
06001502740,0.13082309218194188,0.2608625783838511,0.5233886468264786,0.39168567056579295,06001,11.778101459540268,11.778101459540268
06001492000,-0.9171747968857535,-0.5827080243776348,0.38908360978405454,-1.4998828212633883,06001,28.258674409326908,28.258674409326908
06001209700,1.763169953541263,2.4046797418540846,0.7915036272904277,4.167849695395348,06001,8.350956883474392,8.350956883474392
06001334000,2.176078209481973,2.257287516857056,0.8103557812173333,4.433365726339029,06001,-6.480925048933351,-6.480925048933351
06001470600,0.5275365641434523,0.6706729371208298,0.5806534053723404,1.198209501264282,06001,9.966407035112773,9.966407035112773
06001520220,-0.5753560132700543,0.04474534193194546,0.4579038151121841,-0.5306106713381088,06001,27.94769165295069,27.94769165295069
06001502500,0.4170785640674923,0.4271700239522909,0.5555214930095469,0.8442485880197832,06001,-1.8171462942344896,-1.8171462942344896
06001456200,0.9370833375214028,1.1294759929247729,0.6423079298993798,2.0665593304461756,06001,13.949702233039973,13.949702233039973
06001833200,0.3743169747697687,0.1792105972379748,0.5348797361854255,0.5535275720077435,06001,11.479364752004589,11.479364752004589
06001260100,1.470295624385546,1.9785192539742091,0.7404507586505124,3.448814878359755,06001,9.98971820948038,9.98971820948038
06001362200,1.8234756764359252,1.43196211809862,0.7267206100894175,3.2554377945345454,06001,3.4175669716372536,3.4175669716372536
06001455400,0.8897715643758506,0.8205486724893387,0.6170142623076303,1.7103202368651893,06001,10.687144427629814,10.687144427629814
06001361500,1.8308363623091477,1.1352397060534196,0.7061753654841818,2.9660760683625673,06001,1.3289829822948684,1.3289829822948684
06001353310,2.145474331727196,2.2365214524855404,0.8067084155470227,4.381995784212736,06001,-6.059836603320312,-6.059836603320312
06001300300,0.9469196416099791,1.5233736429981448,0.6709738248448859,2.470293284608124,06001,14.80857391229462,14.80857391229462
06001474200,-0.03807517824590671,0.35798495094180277,0.5182924186624919,0.31990977269589604,06001,15.34355441637949,15.34355441637949
06001522010,-0.10543664638564229,0.2086321857510204,0.5029052871571823,0.10319553936537812,06001,18.033200917923114,18.033200917923114
06001244300,0.9516337321199911,2.066534887280568,0.7098740377907956,3.018168619400559,06001,27.284691978015164,27.284691978015164
06001520230,0.1539714523943808,0.33032557988416733,0.5299642333934513,0.48429703227854815,06001,11.965813671415937,11.965813671415937
06001540600,0.22081101494407798,0.44311614451032044,0.5427183213307897,0.6639271594543984,06001,13.934166630076433,13.934166630076433
06001500110,-0.22452800452779406,0.01175472454161798,0.4804708872554241,-0.21277327998617607,06001,8.882329473222434,8.882329473222434
06001520110,-0.4068780065878096,0.01139920115718042,0.46749844006745894,-0.3954788054306292,06001,26.24472057465711,26.24472057465711
